"item","detail"
"http://www.wikidata.org/entity/Q586877","tuberculosis"
"http://www.wikidata.org/entity/Q5593","pulmonary edema"
"http://www.wikidata.org/entity/Q982041","tuberculosis"
"http://www.wikidata.org/entity/Q180727","stroke"
"http://www.wikidata.org/entity/Q1362457","tuberculosis"
"http://www.wikidata.org/entity/Q1371063","tuberculosis"
"http://www.wikidata.org/entity/Q604340","stroke"
"http://www.wikidata.org/entity/Q804835","stroke"
"http://www.wikidata.org/entity/Q280851","plague"
"http://www.wikidata.org/entity/Q372203","plague"
"http://www.wikidata.org/entity/Q179680","syphilis"
"http://www.wikidata.org/entity/Q213703","peritonitis"
"http://www.wikidata.org/entity/Q175130","laryngeal cancer"
"http://www.wikidata.org/entity/Q216980","laryngeal cancer"
"http://www.wikidata.org/entity/Q510472","drowning"
"http://www.wikidata.org/entity/Q527599","drowning"
"http://www.wikidata.org/entity/Q1251247","liver cancer"
"http://www.wikidata.org/entity/Q140412","stomach cancer"
"http://www.wikidata.org/entity/Q458734","breast cancer"
"http://www.wikidata.org/entity/Q1342683","intracranial aneurysm"
"http://www.wikidata.org/entity/Q380494","diabetes"
"http://www.wikidata.org/entity/Q5298564","traffic collision"
"http://www.wikidata.org/entity/Q5379559","traffic collision"
"http://www.wikidata.org/entity/Q164683","myocardial infarction"
"http://www.wikidata.org/entity/Q171128","myocardial infarction"
"http://www.wikidata.org/entity/Q216582","myocardial infarction"
"http://www.wikidata.org/entity/Q234370","pulmonary embolism"
"http://www.wikidata.org/entity/Q472756","myocardial infarction"
"http://www.wikidata.org/entity/Q736862","myocardial infarction"
"http://www.wikidata.org/entity/Q942472","myocardial infarction"
"http://www.wikidata.org/entity/Q1347418","myocardial infarction"
"http://www.wikidata.org/entity/Q191023","pneumonia"
"http://www.wikidata.org/entity/Q44403","lead poisoning"
"http://www.wikidata.org/entity/Q5593","heart failure"
"http://www.wikidata.org/entity/Q2054","exsanguination"
"http://www.wikidata.org/entity/Q2959122","pneumonia"
"http://www.wikidata.org/entity/Q5345296","bronchitis"
"http://www.wikidata.org/entity/Q5539521","pneumonia"
"http://www.wikidata.org/entity/Q34661","stroke"
"http://www.wikidata.org/entity/Q46373","stroke"
"http://www.wikidata.org/entity/Q46373","aneurysm"
"http://www.wikidata.org/entity/Q742","liver cancer"
"http://www.wikidata.org/entity/Q37571","traffic collision"
"http://www.wikidata.org/entity/Q762","cerebral hemorrhage"
"http://www.wikidata.org/entity/Q5577","cardiac arrest"
"http://www.wikidata.org/entity/Q1541","decapitation"
"http://www.wikidata.org/entity/Q535","pneumonia"
"http://www.wikidata.org/entity/Q38082","pneumonia"
"http://www.wikidata.org/entity/Q76414","pancreatic cancer"
"http://www.wikidata.org/entity/Q337630","heart failure"
"http://www.wikidata.org/entity/Q365682","cancer"
"http://www.wikidata.org/entity/Q328341","aviation accident"
"http://www.wikidata.org/entity/Q466946","heart failure"
"http://www.wikidata.org/entity/Q449670","cancer"
"http://www.wikidata.org/entity/Q541859","cancer"
"http://www.wikidata.org/entity/Q538998","disease"
"http://www.wikidata.org/entity/Q5582","ballistic trauma"
"http://www.wikidata.org/entity/Q45205","internal bleeding"
"http://www.wikidata.org/entity/Q1554875","cancer"
"http://www.wikidata.org/entity/Q685186","lung cancer"
"http://www.wikidata.org/entity/Q2131415","cancer"
"http://www.wikidata.org/entity/Q2581132","hanging"
"http://www.wikidata.org/entity/Q3817219","cancer"
"http://www.wikidata.org/entity/Q5354250","heart failure"
"http://www.wikidata.org/entity/Q5553319","cancer"
"http://www.wikidata.org/entity/Q5372719","Alzheimer's disease"
"http://www.wikidata.org/entity/Q183221","tuberculosis"
"http://www.wikidata.org/entity/Q200798","cholera"
"http://www.wikidata.org/entity/Q209050","cholera"
"http://www.wikidata.org/entity/Q355406","tuberculosis"
"http://www.wikidata.org/entity/Q380275","tuberculosis"
"http://www.wikidata.org/entity/Q718882","tuberculosis"
"http://www.wikidata.org/entity/Q980318","tuberculosis"
"http://www.wikidata.org/entity/Q169281","respiratory failure"
"http://www.wikidata.org/entity/Q695853","stroke"
"http://www.wikidata.org/entity/Q379923","apoplexy"
"http://www.wikidata.org/entity/Q2703817","cholera"
"http://www.wikidata.org/entity/Q576385","falling"
"http://www.wikidata.org/entity/Q6144220","tuberculosis"
"http://www.wikidata.org/entity/Q8017370","tuberculosis"
"http://www.wikidata.org/entity/Q19666172","lung cancer"
"http://www.wikidata.org/entity/Q82445","syphilis"
"http://www.wikidata.org/entity/Q168659","typhoid fever"
"http://www.wikidata.org/entity/Q172048","drowning"
"http://www.wikidata.org/entity/Q537002","aneurysm"
"http://www.wikidata.org/entity/Q560787","peritonitis"
"http://www.wikidata.org/entity/Q335011","electrocution"
"http://www.wikidata.org/entity/Q1381971","drowning"
"http://www.wikidata.org/entity/Q1984917","liver cancer"
"http://www.wikidata.org/entity/Q491039","surgical complications"
"http://www.wikidata.org/entity/Q108152045","amyotrophic lateral sclerosis"
"http://www.wikidata.org/entity/Q16858302","foodborne illness"
"http://www.wikidata.org/entity/Q6074722","liver cancer"
"http://www.wikidata.org/entity/Q21403116","typhus"
"http://www.wikidata.org/entity/Q160141","stomach cancer"
"http://www.wikidata.org/entity/Q469957","breast cancer"
"http://www.wikidata.org/entity/Q5553973","breast cancer"
"http://www.wikidata.org/entity/Q21068920","drowning"
"http://www.wikidata.org/entity/Q164047","prostate cancer"
"http://www.wikidata.org/entity/Q267858","prostate cancer"
"http://www.wikidata.org/entity/Q325185","prostate cancer"
"http://www.wikidata.org/entity/Q459937","fever"
"http://www.wikidata.org/entity/Q187310","cerebral hemorrhage"
"http://www.wikidata.org/entity/Q951010","traffic collision"
"http://www.wikidata.org/entity/Q6990735","prostate cancer"
"http://www.wikidata.org/entity/Q18336552","adrenal gland cancer"
"http://www.wikidata.org/entity/Q21072290","dementia"
"http://www.wikidata.org/entity/Q151836","myocardial infarction"
"http://www.wikidata.org/entity/Q156386","gangrene"
"http://www.wikidata.org/entity/Q642513","myocardial infarction"
"http://www.wikidata.org/entity/Q352954","explosion of the powder magazine in Delft"
"http://www.wikidata.org/entity/Q1151763","myocardial infarction"
"http://www.wikidata.org/entity/Q932694","decapitation"
"http://www.wikidata.org/entity/Q1387035","myocardial infarction"
"http://www.wikidata.org/entity/Q4976935","myocardial infarction"
"http://www.wikidata.org/entity/Q6383682","myocardial infarction"
"http://www.wikidata.org/entity/Q146691","pneumonia"
"http://www.wikidata.org/entity/Q188172","pneumonia"
"http://www.wikidata.org/entity/Q45205","rheumatoid arthritis"
"http://www.wikidata.org/entity/Q933739","pneumonia"
"http://www.wikidata.org/entity/Q157194","chronic obstructive pulmonary disease"
"http://www.wikidata.org/entity/Q1522057","death from AIDS-related complications"
"http://www.wikidata.org/entity/Q3592147","pneumonia"
"http://www.wikidata.org/entity/Q61064","stroke"
"http://www.wikidata.org/entity/Q33981","killed in action"
"http://www.wikidata.org/entity/Q8459","plague"
"http://www.wikidata.org/entity/Q61601","drowning"
"http://www.wikidata.org/entity/Q43499","dysentery"
"http://www.wikidata.org/entity/Q43444","cerebral hemorrhage"
"http://www.wikidata.org/entity/Q51107","gangrene"
"http://www.wikidata.org/entity/Q905","laryngeal tuberculosis"
"http://www.wikidata.org/entity/Q153965","heart failure"
"http://www.wikidata.org/entity/Q123740","cancer"
"http://www.wikidata.org/entity/Q150471","cancer"
"http://www.wikidata.org/entity/Q167132","cancer"
"http://www.wikidata.org/entity/Q261846","cancer"
"http://www.wikidata.org/entity/Q376062","cancer"
"http://www.wikidata.org/entity/Q316325","disease"
"http://www.wikidata.org/entity/Q882861","cancer"
"http://www.wikidata.org/entity/Q965117","cancer"
"http://www.wikidata.org/entity/Q57280","stab wound"
"http://www.wikidata.org/entity/Q1806120","cancer"
"http://www.wikidata.org/entity/Q440369","struck by vehicle"
"http://www.wikidata.org/entity/Q3018587","cancer"
"http://www.wikidata.org/entity/Q3431662","cancer"
"http://www.wikidata.org/entity/Q346988","Parkinson's disease"
"http://www.wikidata.org/entity/Q3929822","cancer"
"http://www.wikidata.org/entity/Q7325994","cancer"
"http://www.wikidata.org/entity/Q310715","Lyme disease"
"http://www.wikidata.org/entity/Q7789203","cancer"
"http://www.wikidata.org/entity/Q151573","sepsis"
"http://www.wikidata.org/entity/Q1384543","asthma"
"http://www.wikidata.org/entity/Q150471","tuberculosis"
"http://www.wikidata.org/entity/Q272566","tuberculosis"
"http://www.wikidata.org/entity/Q1701415","COVID-19"
"http://www.wikidata.org/entity/Q105320","influenza"
"http://www.wikidata.org/entity/Q1040415","tuberculosis"
"http://www.wikidata.org/entity/Q207960","stroke"
"http://www.wikidata.org/entity/Q295144","stroke"
"http://www.wikidata.org/entity/Q325076","stroke"
"http://www.wikidata.org/entity/Q230673","esophageal cancer"
"http://www.wikidata.org/entity/Q184565","coronary thrombosis"
"http://www.wikidata.org/entity/Q551491","stroke"
"http://www.wikidata.org/entity/Q587078","stroke"
"http://www.wikidata.org/entity/Q607495","stroke"
"http://www.wikidata.org/entity/Q8006794","Alzheimer's disease"
"http://www.wikidata.org/entity/Q2542408","stroke"
"http://www.wikidata.org/entity/Q366562","plague"
"http://www.wikidata.org/entity/Q6255995","typhus"
"http://www.wikidata.org/entity/Q178040","drowning"
"http://www.wikidata.org/entity/Q216999","drowning"
"http://www.wikidata.org/entity/Q711203","drowning"
"http://www.wikidata.org/entity/Q25906541","cancer"
"http://www.wikidata.org/entity/Q2479548","drowning"
"http://www.wikidata.org/entity/Q15428881","tuberculosis"
"http://www.wikidata.org/entity/Q108840371","myocardial infarction"
"http://www.wikidata.org/entity/Q114709","senility"
"http://www.wikidata.org/entity/Q148475","stomach cancer"
"http://www.wikidata.org/entity/Q465126","aortic aneurysm"
"http://www.wikidata.org/entity/Q190568","prostate cancer"
"http://www.wikidata.org/entity/Q156214","bronchopneumonia"
"http://www.wikidata.org/entity/Q75698","myocardial infarction"
"http://www.wikidata.org/entity/Q154260","myocardial infarction"
"http://www.wikidata.org/entity/Q160422","myocardial infarction"
"http://www.wikidata.org/entity/Q433128","myocardial infarction"
"http://www.wikidata.org/entity/Q529591","myocardial infarction"
"http://www.wikidata.org/entity/Q425373","decapitation"
"http://www.wikidata.org/entity/Q1927568","myocardial infarction"
"http://www.wikidata.org/entity/Q3290532","myocardial infarction"
"http://www.wikidata.org/entity/Q151803","pneumonia"
"http://www.wikidata.org/entity/Q313027","pneumonia"
"http://www.wikidata.org/entity/Q438248","pneumonia"
"http://www.wikidata.org/entity/Q743154","pneumonia"
"http://www.wikidata.org/entity/Q47154","exsanguination"
"http://www.wikidata.org/entity/Q7611709","pneumonia"
"http://www.wikidata.org/entity/Q834926","liver disease"
"http://www.wikidata.org/entity/Q48319","plague"
"http://www.wikidata.org/entity/Q17332451","kidney cancer"
"http://www.wikidata.org/entity/Q5604","surgical complications"
"http://www.wikidata.org/entity/Q112266179","brain tumor"
"http://www.wikidata.org/entity/Q4724","myocardial infarction"
"http://www.wikidata.org/entity/Q156890","heart failure"
"http://www.wikidata.org/entity/Q159566","cancer"
"http://www.wikidata.org/entity/Q5603","heart arrhythmia"
"http://www.wikidata.org/entity/Q313899","disease"
"http://www.wikidata.org/entity/Q953717","pancreatic cancer"
"http://www.wikidata.org/entity/Q212426","lung cancer"
"http://www.wikidata.org/entity/Q964391","kidney disease"
"http://www.wikidata.org/entity/Q309618","lung cancer"
"http://www.wikidata.org/entity/Q2698511","disease"
"http://www.wikidata.org/entity/Q3525211","railway accident"
"http://www.wikidata.org/entity/Q3164313","exsanguination"
"http://www.wikidata.org/entity/Q6118434","burn"
"http://www.wikidata.org/entity/Q7341594","cancer"
"http://www.wikidata.org/entity/Q8034382","cancer"
"http://www.wikidata.org/entity/Q5669188","Alzheimer's disease"
"http://www.wikidata.org/entity/Q159758","cholera"
"http://www.wikidata.org/entity/Q551740","tuberculosis"
"http://www.wikidata.org/entity/Q552667","tuberculosis"
"http://www.wikidata.org/entity/Q724140","tuberculosis"
